i,j,Lon,Lat,SL,UC,Code,Error
3338,2874,"111,25","-5,783333333","5,093066587","9,380900187",121,100
3339,2874,"111,2833333","-5,783333333","14,57397019","16,01335901",121,100
3340,2874,"111,3166667","-5,783333333","24,10870017","22,38463696",121,100
3341,2874,"111,35","-5,783333333","33,26438014","28,1047687",121,100
3342,2874,"111,3833333","-5,783333333","41,01134446","32,60344339",121,100
3345,2874,"111,4833333","-5,783333333","40,61433464","34,72211357",13,212
3346,2874,"111,5166667","-5,783333333","36,40103746","32,92878027",13,212
3347,2874,"111,55","-5,783333333","32,39856609","30,95000135",13,212
3348,2874,"111,5833333","-5,783333333","28,86022849","28,96507095",13,212
3349,2874,"111,6166667","-5,783333333","25,929163","26,86928764",13,212
3350,2874,"111,65","-5,783333333","22,68335408","24,37548845",13,212
3351,2874,"111,6833333","-5,783333333","18,55191959","21,34029057",13,212
3352,2874,"111,7166667","-5,783333333","13,55720801","17,73476267",13,212
3353,2874,"111,75","-5,783333333","7,401092926","13,40538937",13,212
3354,2874,"111,7833333","-5,783333333","-0,3004700432","8,18424459",13,212
3355,2874,"111,8166667","-5,783333333","-9,510103485","2,272289379",13,212
3356,2874,"111,85","-5,783333333","-18,7239697","-3,621175119",13,212
3357,2874,"111,8833333","-5,783333333","-25,88360048","-8,545113686",13,212
3358,2874,"111,9166667","-5,783333333","-29,63290595","-11,65350309",13,212
3359,2874,"111,95","-5,783333333","-30,41162298","-12,73377101",13,212
3360,2874,"111,9833333","-5,783333333","-29,12829559","-12,10679056",13,212
3361,2874,"112,0166667","-5,783333333","-25,28462133","-10,07825727",13,212
3362,2874,"112,05","-5,783333333","-19,23924148","-7,171405883",13,212
3363,2874,"112,0833333","-5,783333333","-13,36391219","-4,463005662",13,212
3364,2874,"112,1166667","-5,783333333","-9,703749713","-3,159418243",13,212
3365,2874,"112,15","-5,783333333","-8,909672282","-3,998519308",13,212
3366,2874,"112,1833333","-5,783333333","-10,521093","-6,651949944",13,212
3367,2874,"112,2166667","-5,783333333","-13,21246806","-9,896342504",13,212
3368,2874,"112,25","-5,783333333","-15,50496634","-12,64643903",13,212
3369,2874,"112,2833333","-5,783333333","-16,20287761","-14,11776018",13,212
3370,2874,"112,3166667","-5,783333333","-16,36379038","-14,51766913",13,212
3371,2874,"112,35","-5,783333333","-17,85741069","-15,3815648",13,212
3372,2874,"112,3833333","-5,783333333","-19,5288398","-16,82234157",13,212
3373,2874,"112,4166667","-5,783333333","-19,04772414","-16,92502881",13,212
3374,2874,"112,45","-5,783333333","-15,9532384","-14,6316472",13,212
3375,2874,"112,4833333","-5,783333333","-10,88587368","-10,07172428",13,212
3376,2874,"112,5166667","-5,783333333","-4,066203384","-3,818706791",13,212
3377,2874,"112,55","-5,783333333","2,678801354","2,380030126",13,212
3378,2874,"112,5833333","-5,783333333","7,174674471","6,584770395",13,212
3379,2874,"112,6166667","-5,783333333","9,35280161","8,40262441",13,212
3380,2874,"112,65","-5,783333333","10,71155724","9,165605264",13,212
3381,2874,"112,6833333","-5,783333333","12,77986106","10,20521693",13,212
3382,2874,"112,7166667","-5,783333333","14,68902756","11,06344019",13,212
3383,2874,"112,75","-5,783333333","15,02249465","10,74241501",13,212
3384,2874,"112,7833333","-5,783333333","13,18711764","8,887461379",13,212
3385,2874,"112,8166667","-5,783333333","9,131655878","5,546195419",13,212
3386,2874,"112,85","-5,783333333","3,177715212","1,149222412",13,212
3387,2874,"112,8833333","-5,783333333","-4,188708744","-3,973998819",13,212
3388,2874,"112,9166667","-5,783333333","-11,90253261","-9,292672738",13,212
3389,2874,"112,95","-5,783333333","-18,80609857","-14,0854781",13,212
3390,2874,"112,9833333","-5,783333333","-24,97604021","-18,98092603",13,212
3391,2874,"113,0166667","-5,783333333","-31,22284411","-24,86794251",13,212
3392,2874,"113,05","-5,783333333","-37,99652939","-30,96354314",13,212
3393,2874,"113,0833333","-5,783333333","-45,42409235","-35,98881542",13,212
3394,2874,"113,1166667","-5,783333333","-52,61557396","-39,71846153",13,212
3395,2874,"113,15","-5,783333333","-58,05677761","-42,2123609",13,212
3396,2874,"113,1833333","-5,783333333","-59,95554201","-42,80934952",13,212
3316,2873,"110,5166667","-5,75","-10,58688239","-6,575333183",13,212
3317,2873,"110,55","-5,75","-13,02978173","-8,455559575",13,212
3318,2873,"110,5833333","-5,75","-15,13228091","-9,970213114",13,212
3319,2873,"110,6166667","-5,75","-16,7156865","-10,93332405",13,212
3320,2873,"110,65","-5,75","-17,55000815","-11,13185857",13,212
3321,2873,"110,6833333","-5,75","-17,96577816","-10,91523799",13,212
3322,2873,"110,7166667","-5,75","-19,03983361","-11,32687794",13,212
3323,2873,"110,75","-5,75","-20,58560125","-12,25827295",13,212
3324,2873,"110,7833333","-5,75","-21,87478724","-13,08941564",13,212
3325,2873,"110,8166667","-5,75","-22,94980094","-13,9826168",13,212
3326,2873,"110,85","-5,75","-23,72808079","-14,87646988",13,212
3327,2873,"110,8833333","-5,75","-24,26214426","-15,52835126",13,212
3328,2873,"110,9166667","-5,75","-25,28373926","-16,31176176",13,212
3329,2873,"110,95","-5,75","-27,57446375","-17,82668133",13,212
3330,2873,"110,9833333","-5,75","-30,82146425","-19,72415024",13,212
3334,2873,"111,1166667","-5,75","-39,44977978","-20,63155092",121,100
3335,2873,"111,15","-5,75","-33,31192926","-16,37224723",121,100
3336,2873,"111,1833333","-5,75","-23,08805026","-10,01575701",121,100
3337,2873,"111,2166667","-5,75","-11,63938222","-2,555307543",121,100
3338,2873,"111,25","-5,75","-0,1234350656","5,293791293",121,100
3339,2873,"111,2833333","-5,75","11,15362133","13,11061024",121,100
3340,2873,"111,3166667","-5,75","22,26699894","20,60107086",121,100
3341,2873,"111,35","-5,75","33,19739953","27,39147197",121,100
3342,2873,"111,3833333","-5,75","42,98834312","32,8656286",121,100
3344,2873,"111,45","-5,75","48,13676639","37,1459395",13,212
3345,2873,"111,4833333","-5,75","43,72768412","36,12937676",13,212
3346,2873,"111,5166667","-5,75","38,90544288","34,10516903",13,212
3347,2873,"111,55","-5,75","34,15031564","31,60862693",13,212
3348,2873,"111,5833333","-5,75","29,51326667","28,87484654",13,212
3349,2873,"111,6166667","-5,75","25,0685573","25,89745338",13,212
3350,2873,"111,65","-5,75","20,5398838","22,42310409",13,212
3351,2873,"111,6833333","-5,75","15,10012584","18,26433853",13,212
3352,2873,"111,7166667","-5,75","8,440535178","13,43358186",13,212
3353,2873,"111,75","-5,75","0,6849835334","7,934109796",13,212
3354,2873,"111,7833333","-5,75","-8,539616809","1,677978605",13,212
3355,2873,"111,8166667","-5,75","-19,27029749","-5,049192101",13,212
3356,2873,"111,85","-5,75","-29,75888755","-11,25774355",13,212
3357,2873,"111,8833333","-5,75","-36,85918596","-15,85208315",13,212
3358,2873,"111,9166667","-5,75","-38,54755737","-18,27727701",13,212
3359,2873,"111,95","-5,75","-36,68082336","-18,68793639",13,212
3360,2873,"111,9833333","-5,75","-33,61246171","-17,5881713",13,212
3361,2873,"112,0166667","-5,75","-29,33206984","-15,40144428",13,212
3362,2873,"112,05","-5,75","-24,01645484","-12,59302995",13,212
3363,2873,"112,0833333","-5,75","-18,85159658","-9,94447625",13,212
3364,2873,"112,1166667","-5,75","-15,38340221","-8,470058834",13,212
3365,2873,"112,15","-5,75","-14,3310156","-8,859392912",13,212
3366,2873,"112,1833333","-5,75","-15,27187253","-10,93207343",13,212
3367,2873,"112,2166667","-5,75","-17,41535789","-13,88515389",13,212
3368,2873,"112,25","-5,75","-19,5414037","-16,56408741",13,212
3369,2873,"112,2833333","-5,75","-19,95328348","-17,53928325",13,212
3370,2873,"112,3166667","-5,75","-19,11162006","-16,91261101",13,212
3371,2873,"112,35","-5,75","-19,43835963","-16,94129109",13,212
3372,2873,"112,3833333","-5,75","-21,02633716","-18,4630007",13,212
3373,2873,"112,4166667","-5,75","-21,18284029","-19,26286267",13,212
3374,2873,"112,45","-5,75","-18,66443805","-17,46216634",13,212
3375,2873,"112,4833333","-5,75","-13,92419371","-12,7565901",13,212
3376,2873,"112,5166667","-5,75","-5,878028004","-5,361468053",13,212
3377,2873,"112,55","-5,75","2,929798384","2,539456648",13,212
3378,2873,"112,5833333","-5,75","8,468392265","7,965656737",13,212
3379,2873,"112,6166667","-5,75","11,32553886","10,41428635",13,212
3380,2873,"112,65","-5,75","13,55863496","11,47830823",13,212
3381,2873,"112,6833333","-5,75","16,56136922","12,6424734",13,212
3382,2873,"112,7166667","-5,75","19,2406486","13,71980587",13,212
3383,2873,"112,75","-5,75","20,14625727","13,75551102",13,212
3384,2873,"112,7833333","-5,75","18,79284437","12,15306509",13,212
3385,2873,"112,8166667","-5,75","14,60800271","8,733467001",13,212
3386,2873,"112,85","-5,75","7,739770058","3,994560246",13,212
3387,2873,"112,8833333","-5,75","-0,8595845883","-1,482581205",13,212
3388,2873,"112,9166667","-5,75","-9,922163759","-7,102414447",13,212
3389,2873,"112,95","-5,75","-17,72257169","-11,91063845",13,212
3390,2873,"112,9833333","-5,75","-22,97744635","-15,75357825",13,212
3391,2873,"113,0166667","-5,75","-26,69479083","-19,79653196",13,212
3392,2873,"113,05","-5,75","-31,59748119","-25,00353191",13,212
3393,2873,"113,0833333","-5,75","-38,94486496","-30,85779231",13,212
3394,2873,"113,1166667","-5,75","-46,42517779","-35,84605872",13,212
3395,2873,"113,15","-5,75","-51,40878785","-39,0203754",13,212
3396,2873,"113,1833333","-5,75","-53,31114292","-40,27345206",13,212
3316,2872,"110,5166667","-5,716666667","-12,03179328","-8,115610189",13,212
3317,2872,"110,55","-5,716666667","-14,69018071","-10,1576247",13,212
3318,2872,"110,5833333","-5,716666667","-17,14905788","-11,92019656",13,212
3319,2872,"110,6166667","-5,716666667","-19,29577274","-13,30853972",13,212
3320,2872,"110,65","-5,716666667","-20,99943424","-14,20629416",13,212
3321,2872,"110,6833333","-5,716666667","-22,44388684","-14,7528121",13,212
3322,2872,"110,7166667","-5,716666667","-24,24985008","-15,49196396",13,212
3323,2872,"110,75","-5,716666667","-26,46635244","-16,50695412",13,212
3324,2872,"110,7833333","-5,716666667","-28,58416233","-17,58718476",13,212
3325,2872,"110,8166667","-5,716666667","-29,95140325","-18,59208899",13,212
3326,2872,"110,85","-5,716666667","-30,27124037","-19,25825321",13,212
3327,2872,"110,8833333","-5,716666667","-30,38211791","-19,78368854",13,212
3328,2872,"110,9166667","-5,716666667","-31,58405528","-20,91695205",13,212
3329,2872,"110,95","-5,716666667","-34,24648271","-22,86695689",13,212
3330,2872,"110,9833333","-5,716666667","-37,80184093","-25,0147046",13,212
3331,2872,"111,0166667","-5,716666667","-41,70515166","-26,71365174",13,212
3332,2872,"111,05","-5,716666667","-46,05098354","-27,91475455",13,212
3335,2872,"111,15","-5,716666667","-43,02984551","-22,06965932",121,100
3336,2872,"111,1833333","-5,716666667","-30,12187159","-14,79074024",121,100
3337,2872,"111,2166667","-5,716666667","-16,92226697","-6,39783559",121,100
3338,2872,"111,25","-5,716666667","-4,090917195","2,228013543",121,100
3339,2872,"111,2833333","-5,716666667","8,180807088","10,71853192",121,100
3340,2872,"111,3166667","-5,716666667","20,02799663","18,84119315",121,100
3341,2872,"111,35","-5,716666667","31,23955839","26,12815734",121,100
3344,2872,"111,45","-5,716666667","47,32981084","37,08912334",13,212
3345,2872,"111,4833333","-5,716666667","44,10847354","36,44283088",13,212
3346,2872,"111,5166667","-5,716666667","39,6917766","34,5281703",13,212
3347,2872,"111,55","-5,716666667","34,89361925","31,86965098",13,212
3348,2872,"111,5833333","-5,716666667","29,88198467","28,73959497",13,212
3349,2872,"111,6166667","-5,716666667","24,68422025","25,21417535",13,212
3350,2872,"111,65","-5,716666667","19,38998578","21,15061625",13,212
3351,2872,"111,6833333","-5,716666667","13,08709927","16,30736763",13,212
3352,2872,"111,7166667","-5,716666667","5,310591121","10,7143263",13,212
3353,2872,"111,75","-5,716666667","-3,300756448","4,595374289",13,212
3354,2872,"111,7833333","-5,716666667","-12,85130753","-1,963363049",13,212
3355,2872,"111,8166667","-5,716666667","-23,43578242","-8,680894442",13,212
3356,2872,"111,85","-5,716666667","-33,58500392","-14,64126315",13,212
3357,2872,"111,8833333","-5,716666667","-40,09732411","-18,81280613",13,212
3358,2872,"111,9166667","-5,716666667","-40,8752151","-20,82949156",13,212
3359,2872,"111,95","-5,716666667","-38,28131681","-21,06662385",13,212
3360,2872,"111,9833333","-5,716666667","-34,97324063","-20,08933989",13,212
3361,2872,"112,0166667","-5,716666667","-31,06655649","-18,29360328",13,212
3362,2872,"112,05","-5,716666667","-26,63378118","-16,01762098",13,212
3363,2872,"112,0833333","-5,716666667","-22,20141491","-13,7238015",13,212
3364,2872,"112,1166667","-5,716666667","-19,00792679","-12,22938185",13,212
3365,2872,"112,15","-5,716666667","-17,87460173","-12,34275691",13,212
3366,2872,"112,1833333","-5,716666667","-18,52174296","-14,1189626",13,212
3367,2872,"112,2166667","-5,716666667","-20,65766671","-17,09569697",13,212
3368,2872,"112,25","-5,716666667","-23,37001944","-20,2292873",13,212
3369,2872,"112,2833333","-5,716666667","-24,52449846","-21,59192965",13,212
3370,2872,"112,3166667","-5,716666667","-23,19931368","-20,56552696",13,212
3371,2872,"112,35","-5,716666667","-21,73999658","-19,63508721",13,212
3372,2872,"112,3833333","-5,716666667","-22,32757451","-20,69652091",13,212
3373,2872,"112,4166667","-5,716666667","-23,03189281","-21,9664082",13,212
3374,2872,"112,45","-5,716666667","-21,8754202","-21,08790708",13,212
3375,2872,"112,4833333","-5,716666667","-18,14971468","-17,01957966",13,212
3376,2872,"112,5166667","-5,716666667","-10,21390996","-9,569073288",13,212
3377,2872,"112,55","-5,716666667","-0,8739292515","-0,9194449718",13,212
3378,2872,"112,5833333","-5,716666667","5,789465612","5,768418019",13,212
3379,2872,"112,6166667","-5,716666667","10,36436928","9,766888581",13,212
3380,2872,"112,65","-5,716666667","14,40018646","12,120037",13,212
3381,2872,"112,6833333","-5,716666667","18,77380624","14,06797016",13,212
3382,2872,"112,7166667","-5,716666667","23,0289533","15,95998132",13,212
3383,2872,"112,75","-5,716666667","26,0074406","17,0550802",13,212
3384,2872,"112,7833333","-5,716666667","26,37857871","16,36541648",13,212
3385,2872,"112,8166667","-5,716666667","22,65059737","13,29403169",13,212
3386,2872,"112,85","-5,716666667","14,81170665","8,203358438",13,212
3387,2872,"112,8833333","-5,716666667","4,380204894","2,047708895",13,212
3388,2872,"112,9166667","-5,716666667","-6,808321986","-4,247685518",13,212
3389,2872,"112,95","-5,716666667","-16,76805012","-9,998072422",13,212
3390,2872,"112,9833333","-5,716666667","-23,30149918","-14,80243931",13,212
3391,2872,"113,0166667","-5,716666667","-26,64033965","-18,86908969",13,212
3392,2872,"113,05","-5,716666667","-29,84569935","-22,98302533",13,212
3393,2872,"113,0833333","-5,716666667","-34,93245065","-27,60714969",13,212
3394,2872,"113,1166667","-5,716666667","-40,66710247","-32,0299087",13,212
3395,2872,"113,15","-5,716666667","-44,87344","-35,23962739",13,212
3396,2872,"113,1833333","-5,716666667","-46,98966464","-37,08324148",13,212
3316,2871,"110,5166667","-5,683333333","-12,96131081","-9,221618235",13,212
3317,2871,"110,55","-5,683333333","-15,78716757","-11,37499876",13,212
3318,2871,"110,5833333","-5,683333333","-18,48302372","-13,30566096",13,212
3319,2871,"110,6166667","-5,683333333","-20,97279331","-14,96955107",13,212
3320,2871,"110,65","-5,683333333","-23,29492759","-16,37084719",13,212
3321,2871,"110,6833333","-5,683333333","-25,56541049","-17,54444068",13,212
3322,2871,"110,7166667","-5,683333333","-27,95458397","-18,50654133",13,212
3323,2871,"110,75","-5,683333333","-30,72915397","-19,40140153",13,212
3324,2871,"110,7833333","-5,683333333","-33,54054584","-20,4024969",13,212
3325,2871,"110,8166667","-5,683333333","-34,80811908","-21,19109208",13,212
3326,2871,"110,85","-5,683333333","-34,22517416","-21,49280815",13,212
3327,2871,"110,8833333","-5,683333333","-33,81505703","-21,94913864",13,212
3328,2871,"110,9166667","-5,683333333","-35,0590092","-23,35724045",13,212
3329,2871,"110,95","-5,683333333","-37,65244038","-25,44001724",13,212
3330,2871,"110,9833333","-5,683333333","-40,76557438","-27,30664546",13,212
3331,2871,"111,0166667","-5,683333333","-44,31318815","-28,78514782",13,212
3332,2871,"111,05","-5,683333333","-48,95055218","-30,36278061",13,212
3333,2871,"111,0833333","-5,683333333","-53,8217978","-31,32417496",13,212
3336,2871,"111,1833333","-5,683333333","-32,29479699","-16,89419831",121,100
3337,2871,"111,2166667","-5,683333333","-19,05929441","-8,265407182",121,100
3338,2871,"111,25","-5,683333333","-6,264843984","0,5367970664",121,100
3343,2871,"111,4166667","-5,683333333","42,33361386","34,38060987",13,212
3344,2871,"111,45","-5,683333333","43,85150947","36,08812276",13,212
3345,2871,"111,4833333","-5,683333333","42,51483386","35,92952364",13,212
3346,2871,"111,5166667","-5,683333333","39,22725503","34,3257564",13,212
3347,2871,"111,55","-5,683333333","34,79729019","31,74743104",13,212
3348,2871,"111,5833333","-5,683333333","29,99564983","28,55002234",13,212
3349,2871,"111,6166667","-5,683333333","24,97152597","24,85688286",13,212
3350,2871,"111,65","-5,683333333","19,54498555","20,56900971",13,212
3351,2871,"111,6833333","-5,683333333","12,79421782","15,48356724",13,212
3352,2871,"111,7166667","-5,683333333","4,440978506","9,646505009",13,212
3353,2871,"111,75","-5,683333333","-4,369307225","3,409029333",13,212
3354,2871,"111,7833333","-5,683333333","-13,33280844","-2,942852117",13,212
3355,2871,"111,8166667","-5,683333333","-22,51010964","-9,087055177",13,212
3356,2871,"111,85","-5,683333333","-30,7890335","-14,34859566",13,212
3357,2871,"111,8833333","-5,683333333","-36,06647834","-18,00633256",13,212
3358,2871,"111,9166667","-5,683333333","-37,14697479","-19,85703191",13,212
3359,2871,"111,95","-5,683333333","-35,54642128","-20,262104",13,212
3360,2871,"111,9833333","-5,683333333","-33,0584153","-19,74397283",13,212
3361,2871,"112,0166667","-5,683333333","-30,11962311","-18,65747897",13,212
3362,2871,"112,05","-5,683333333","-26,87427665","-17,15945786",13,212
3363,2871,"112,0833333","-5,683333333","-23,40578757","-15,32292993",13,212
3364,2871,"112,1166667","-5,683333333","-20,22710371","-13,68703617",13,212
3365,2871,"112,15","-5,683333333","-18,4774792","-13,2906061",13,212
3366,2871,"112,1833333","-5,683333333","-18,73490345","-14,68011577",13,212
3367,2871,"112,2166667","-5,683333333","-20,973655","-17,79188146",13,212
3368,2871,"112,25","-5,683333333","-24,66775181","-21,78978371",13,212
3369,2871,"112,2833333","-5,683333333","-27,43498101","-24,63683139",13,212
3370,2871,"112,3166667","-5,683333333","-27,45269633","-25,12931248",13,212
3371,2871,"112,35","-5,683333333","-26,28651475","-24,93769746",13,212
3372,2871,"112,3833333","-5,683333333","-26,20848326","-25,68015077",13,212
3373,2871,"112,4166667","-5,683333333","-26,65949147","-26,29323336",13,212
3374,2871,"112,45","-5,683333333","-25,78389355","-25,15400331",13,212
3375,2871,"112,4833333","-5,683333333","-22,15917101","-21,36609063",13,212
3376,2871,"112,5166667","-5,683333333","-15,33547472","-14,79599083",13,212
3377,2871,"112,55","-5,683333333","-7,506857555","-7,064842916",13,212
3378,2871,"112,5833333","-5,683333333","-0,6960629813","-0,1803228189",13,212
3379,2871,"112,6166667","-5,683333333","5,466788309","5,344820653",13,212
3380,2871,"112,65","-5,683333333","11,6373828","9,651667883",13,212
3381,2871,"112,6833333","-5,683333333","18,26365142","13,38398959",13,212
3382,2871,"112,7166667","-5,683333333","25,575178","17,13582429",13,212
3383,2871,"112,75","-5,683333333","32,30305806","20,20726192",13,212
3384,2871,"112,7833333","-5,683333333","35,74843997","21,15477132",13,212
3385,2871,"112,8166667","-5,683333333","33,32452255","18,94040417",13,212
3386,2871,"112,85","-5,683333333","24,62333293","13,65463341",13,212
3387,2871,"112,8833333","-5,683333333","12,04846997","6,554804621",13,212
3388,2871,"112,9166667","-5,683333333","-1,195253476","-0,7385243511",13,212
3389,2871,"112,95","-5,683333333","-12,63203047","-7,313003127",13,212
3390,2871,"112,9833333","-5,683333333","-20,46513849","-13,01944939",13,212
3391,2871,"113,0166667","-5,683333333","-24,8256718","-17,71089496",13,212
3392,2871,"113,05","-5,683333333","-27,85790111","-21,45725143",13,212
3393,2871,"113,0833333","-5,683333333","-31,40255456","-24,9836609",13,212
3394,2871,"113,1166667","-5,683333333","-35,55087914","-28,58879517",13,212
3395,2871,"113,15","-5,683333333","-39,22582752","-31,76638003",13,212
3396,2871,"113,1833333","-5,683333333","-41,65036814","-34,15264576",13,212
3316,2870,"110,5166667","-5,65","-13,41463934","-9,887979131",13,212
3317,2870,"110,55","-5,65","-16,28222754","-12,08830057",13,212
3318,2870,"110,5833333","-5,65","-19,02850247","-14,07879594",13,212
3319,2870,"110,6166667","-5,65","-21,61372491","-15,82571121",13,212
3320,2870,"110,65","-5,65","-24,1303874","-17,36689249",13,212
3321,2870,"110,6833333","-5,65","-26,625084","-18,68053027",13,212
3322,2870,"110,7166667","-5,65","-29,08835288","-19,56958434",13,212
3323,2870,"110,75","-5,65","-32,06193455","-20,31840594",13,212
3324,2870,"110,7833333","-5,65","-35,12293859","-21,12275146",13,212
3325,2870,"110,8166667","-5,65","-36,11145306","-21,53054213",13,212
3326,2870,"110,85","-5,65","-34,99145783","-21,56212032",13,212
3327,2870,"110,8833333","-5,65","-34,40293518","-22,12327688",13,212
3328,2870,"110,9166667","-5,65","-35,55592545","-23,63258175",13,212
3329,2870,"110,95","-5,65","-37,62807091","-25,3835818",13,212
3330,2870,"110,9833333","-5,65","-40,02936262","-26,85167566",13,212
3331,2870,"111,0166667","-5,65","-43,13009349","-28,41561797",13,212
3332,2870,"111,05","-5,65","-47,04662407","-30,18329183",13,212
3333,2870,"111,0833333","-5,65","-49,90302145","-30,69746951",13,212
3334,2870,"111,1166667","-5,65","-48,39128787","-28,39832091",13,212
3341,2870,"111,35","-5,65","26,37686665","23,77997088",13,212
3342,2870,"111,3833333","-5,65","34,12517592","29,41857096",13,212
3343,2870,"111,4166667","-5,65","38,75772266","33,14494531",13,212
3344,2870,"111,45","-5,65","40,56729617","34,99105544",13,212
3345,2870,"111,4833333","-5,65","40,46428038","35,17866684",13,212
3346,2870,"111,5166667","-5,65","38,12616616","33,87553639",13,212
3347,2870,"111,55","-5,65","33,98433875","31,43741745",13,212
3348,2870,"111,5833333","-5,65","29,86232555","28,34844834",13,212
3349,2870,"111,6166667","-5,65","25,65878786","24,76199615",13,212
3350,2870,"111,65","-5,65","20,27901342","20,53567554",13,212
3351,2870,"111,6833333","-5,65","13,31105835","15,53922338",13,212
3352,2870,"111,7166667","-5,65","5,186903389","9,883610894",13,212
3353,2870,"111,75","-5,65","-2,970077502","3,959499276",13,212
3354,2870,"111,7833333","-5,65","-10,90524881","-1,857691378",13,212
3355,2870,"111,8166667","-5,65","-18,51041069","-7,238034094",13,212
3356,2870,"111,85","-5,65","-24,91621802","-11,70045817",13,212
3357,2870,"111,8833333","-5,65","-28,98156459","-14,83136552",13,212
3358,2870,"111,9166667","-5,65","-30,33241353","-16,57129492",13,212
3359,2870,"111,95","-5,65","-29,65924354","-17,16307889",13,212
3360,2870,"111,9833333","-5,65","-28,06188308","-17,02561485",13,212
3361,2870,"112,0166667","-5,65","-26,3742063","-16,51419373",13,212
3362,2870,"112,05","-5,65","-24,56866939","-15,6873211",13,212
3363,2870,"112,0833333","-5,65","-22,25865469","-14,28630772",13,212
3364,2870,"112,1166667","-5,65","-19,34353932","-12,49190955",13,212
3365,2870,"112,15","-5,65","-16,58156167","-11,37720648",13,212
3366,2870,"112,1833333","-5,65","-15,46500366","-11,95025824",13,212
3367,2870,"112,2166667","-5,65","-16,89036374","-14,71868644",13,212
3368,2870,"112,25","-5,65","-21,30878137","-19,21866339",13,212
3369,2870,"112,2833333","-5,65","-25,96360037","-23,62504428",13,212
3370,2870,"112,3166667","-5,65","-28,41592449","-26,74911334",13,212
3371,2870,"112,35","-5,65","-29,646836","-28,86263943",13,212
3372,2870,"112,3833333","-5,65","-29,95908344","-29,86400006",13,212
3373,2870,"112,4166667","-5,65","-29,61836506","-29,29547943",13,212
3374,2870,"112,45","-5,65","-28,14892716","-27,1709301",13,212
3375,2870,"112,4833333","-5,65","-24,57619678","-23,67299044",13,212
3376,2870,"112,5166667","-5,65","-19,72660181","-18,92716322",13,212
3377,2870,"112,55","-5,65","-14,52911754","-13,32878744",13,212
3378,2870,"112,5833333","-5,65","-8,762157328","-7,264339618",13,212
3379,2870,"112,6166667","-5,65","-2,123394506","-0,9955816341",13,212
3380,2870,"112,65","-5,65","5,450903493","4,876312343",13,212
3381,2870,"112,6833333","-5,65","14,45797391","10,51501895",13,212
3382,2870,"112,7166667","-5,65","25,73223936","16,60382154",13,212
3383,2870,"112,75","-5,65","37,7191248","22,29912239",13,212
3384,2870,"112,7833333","-5,65","46,08067745","25,50726523",13,212
3385,2870,"112,8166667","-5,65","45,89891628","24,5809316",13,212
3386,2870,"112,85","-5,65","36,12572508","19,38933918",13,212
3387,2870,"112,8833333","-5,65","21,35453125","11,55529429",13,212
3388,2870,"112,9166667","-5,65","6,603540873","3,309006174",13,212
3389,2870,"112,95","-5,65","-5,54522681","-3,933966285",13,212
3390,2870,"112,9833333","-5,65","-14,16583098","-9,87836592",13,212
3391,2870,"113,0166667","-5,65","-19,79153527","-14,6594676",13,212
3392,2870,"113,05","-5,65","-23,83378013","-18,54128866",13,212
3393,2870,"113,0833333","-5,65","-27,55971858","-22,07898745",13,212
3394,2870,"113,1166667","-5,65","-31,49204656","-25,73053844",13,212
3395,2870,"113,15","-5,65","-35,4213313","-29,43840615",13,212
3396,2870,"113,1833333","-5,65","-38,4516981","-32,54212544",13,212
3316,2869,"110,5166667","-5,616666667","-13,35676301","-10,1236036",13,212
3317,2869,"110,55","-5,616666667","-16,1488628","-12,31520131",13,212
3318,2869,"110,5833333","-5,616666667","-18,81076671","-14,27607891",13,212
3319,2869,"110,6166667","-5,616666667","-21,29238683","-15,95148823",13,212
3320,2869,"110,65","-5,616666667","-23,60523771","-17,31938236",13,212
3321,2869,"110,6833333","-5,616666667","-25,75355132","-18,33740879",13,212
3322,2869,"110,7166667","-5,616666667","-27,65558722","-18,80897058",13,212
3323,2869,"110,75","-5,616666667","-29,78180062","-19,03502902",13,212
3324,2869,"110,7833333","-5,616666667","-32,00920333","-19,39167188",13,212
3325,2869,"110,8166667","-5,616666667","-32,78992259","-19,57637486",13,212
3326,2869,"110,85","-5,616666667","-32,15062553","-19,69952242",13,212
3327,2869,"110,8833333","-5,616666667","-31,94532875","-20,39551353",13,212
3328,2869,"110,9166667","-5,616666667","-32,89691461","-21,67460058",13,212
3329,2869,"110,95","-5,616666667","-34,4675832","-23,03686449",13,212
3330,2869,"110,9833333","-5,616666667","-36,44240828","-24,43375986",13,212
3331,2869,"111,0166667","-5,616666667","-39,13771511","-26,14074403",13,212
3332,2869,"111,05","-5,616666667","-41,71544619","-27,45246619",13,212
3333,2869,"111,0833333","-5,616666667","-42,23988865","-27,02585909",13,212
3334,2869,"111,1166667","-5,616666667","-39,437209","-24,27928385",13,212
3335,2869,"111,15","-5,616666667","-33,02082931","-19,39741256",13,212
3336,2869,"111,1833333","-5,616666667","-23,79212188","-12,90466145",13,212
3337,2869,"111,2166667","-5,616666667","-13,21771612","-5,449178052",13,212
3338,2869,"111,25","-5,616666667","-2,662156784","2,322695039",13,212
3339,2869,"111,2833333","-5,616666667","7,251937102","9,94328379",13,212
3340,2869,"111,3166667","-5,616666667","16,61429419","17,13670092",13,212
3341,2869,"111,35","-5,616666667","25,3910328","23,64619924",13,212
3342,2869,"111,3833333","-5,616666667","32,81754004","28,97459505",13,212
